"col0","col1","col2","col3","col4","col5","col6","col7","col8","col9","col10","col11","col12","col13","col14","col15","col16","col17","col18","col19","col20","col21","col22","col23","col24","col25","col26","col27","col28","col29","col30","col31","col32","col33","col34"
"supports_op","bool",2,35,28,7,18,1981,2015,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1981,1981,"supports_op","ggml/src/ggml-cpu/repack.cpp"
"graph_compute","ggml_status",2,28,21,2,21,1467,1492,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1465,1465,"graph_compute","src/llama-context.cpp"
"synchronize","void",0,29,20,5,21,429,457,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,429,429,"synchronize","src/llama-context.cpp"
"get_type","const gguf_type &",0,3,3,0,2,164,166,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,164,164,"get_type","ggml/src/gguf.cpp"
"get_type","llama_vocab_type",0,3,3,0,2,2518,2520,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2518,2518,"get_type","src/llama-vocab.cpp"
"get_type","llama_vocab_type",0,3,3,0,2,3255,3257,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,3255,3255,"get_type","src/llama-vocab.cpp"
"get_memory","llama_memory_t",0,3,3,0,2,499,501,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,499,499,"get_memory","src/llama-context.cpp"
"get_tensor","ggml_tensor *",1,6,6,0,5,87,92,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,87,87,"get_tensor","tools/export-lora/export-lora.cpp"
"get_tensor","const ggml_tensor *",1,11,10,0,6,6734,6744,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6734,6734,"get_tensor","src/llama-model.cpp"
"get_base","uint32_t",1,4,4,0,3,998,1001,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,998,998,"get_base","src/llama-vocab.cpp"
"get_base","const llama_kv_cache_context *",0,5,4,0,3,318,322,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,318,318,"get_base","src/llama-kv-cache-iswa.cpp"
"get_base","llama_kv_cache *",0,3,3,0,2,240,242,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,240,240,"get_base","src/llama-kv-cache-iswa.cpp"
"alloc_tensor_range","bool",7,40,34,1,32,1104,1140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1101,1101,"alloc_tensor_range","ggml/src/ggml-alloc.c"
"free_buffers","void",2,6,6,0,7,1094,1099,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1094,1094,"free_buffers","ggml/src/ggml-alloc.c"
"ggml_gallocr_needs_realloc","bool",2,42,37,0,28,983,1024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,983,983,"ggml_gallocr_needs_realloc","ggml/src/ggml-alloc.c"
"ggml_gallocr_node_needs_realloc","bool",3,11,10,1,9,971,981,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,971,971,"ggml_gallocr_node_needs_realloc","ggml/src/ggml-alloc.c"
"ggml_gallocr_init_tensor","void",3,26,23,2,23,944,969,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,944,944,"ggml_gallocr_init_tensor","ggml/src/ggml-alloc.c"
"ggml_gallocr_alloc_graph_impl","void",4,106,78,14,91,716,821,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,716,716,"ggml_gallocr_alloc_graph_impl","ggml/src/ggml-alloc.c"
"get_node_buffer_id","int",2,3,3,0,2,712,714,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,712,712,"get_node_buffer_id","ggml/src/ggml-alloc.c"
"ggml_gallocr_free_node","void",2,15,13,1,13,696,710,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,696,696,"ggml_gallocr_free_node","ggml/src/ggml-alloc.c"
"ggml_gallocr_allocate_node","void",3,67,57,6,61,628,694,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,628,628,"ggml_gallocr_allocate_node","ggml/src/ggml-alloc.c"
"ggml_gallocr_free_extra_space","void",3,18,15,0,16,609,626,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,609,609,"ggml_gallocr_free_extra_space","ggml/src/ggml-alloc.c"
"ggml_gallocr_is_allocated","bool",2,3,3,0,2,604,606,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,604,604,"ggml_gallocr_is_allocated","ggml/src/ggml-alloc.c"
"ggml_gallocr_is_own","bool",2,3,3,0,2,600,602,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,600,600,"ggml_gallocr_is_own","ggml/src/ggml-alloc.c"
"ggml_gallocr_hash_get","hash_node *",2,4,4,0,3,595,598,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,595,595,"ggml_gallocr_hash_get","ggml/src/ggml-alloc.c"
"ggml_vbuffer_reset","void",1,5,5,0,6,459,463,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,459,459,"ggml_vbuffer_reset","ggml/src/ggml-alloc.c"
"ggml_vbuffer_tensor_alloc","void",3,5,5,0,5,453,457,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,453,453,"ggml_vbuffer_tensor_alloc","ggml/src/ggml-alloc.c"
"ggml_vbuffer_alloc","vbuffer *",3,17,16,0,16,435,451,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,435,435,"ggml_vbuffer_alloc","ggml/src/ggml-alloc.c"
"ggml_vbuffer_size","size_t",1,7,7,0,7,427,433,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,427,427,"ggml_vbuffer_size","ggml/src/ggml-alloc.c"
"ggml_vbuffer_chunk_size","size_t",2,3,3,0,2,423,425,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,423,423,"ggml_vbuffer_chunk_size","ggml/src/ggml-alloc.c"
"ggml_vbuffer_free","void",1,9,9,0,10,413,421,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,413,413,"ggml_vbuffer_free","ggml/src/ggml-alloc.c"
"ggml_dyn_tallocr_max_size","size_t",2,3,3,0,2,402,404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,402,402,"ggml_dyn_tallocr_max_size","ggml/src/ggml-alloc.c"
"ggml_dyn_tallocr_free","void",1,6,6,0,7,395,400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,395,395,"ggml_dyn_tallocr_free","ggml/src/ggml-alloc.c"
"ggml_dyn_tallocr_new","ggml_dyn_tallocr *",2,17,14,5,5,377,393,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,377,377,"ggml_dyn_tallocr_new","ggml/src/ggml-alloc.c"
"ggml_dyn_tallocr_reset","void",1,13,12,0,8,363,375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,363,363,"ggml_dyn_tallocr_reset","ggml/src/ggml-alloc.c"
"ggml_dyn_tallocr_free_tensor","void",4,48,37,6,34,314,361,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,314,314,"ggml_dyn_tallocr_free_tensor","ggml/src/ggml-alloc.c"
"ggml_dyn_tallocr_alloc","buffer_address",3,108,88,9,60,204,311,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,204,204,"ggml_dyn_tallocr_alloc","ggml/src/ggml-alloc.c"
"ggml_dyn_tallocr_new_chunk","int",2,19,15,4,14,162,180,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,162,162,"ggml_dyn_tallocr_new_chunk","ggml/src/ggml-alloc.c"
"ggml_dyn_tallocr_remove_block","void",2,7,6,1,7,154,160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,154,154,"ggml_dyn_tallocr_remove_block","ggml/src/ggml-alloc.c"
"ggml_dyn_tallocr_insert_block","void",3,16,13,3,15,137,152,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,137,137,"ggml_dyn_tallocr_insert_block","ggml/src/ggml-alloc.c"
"ggml_buffer_address_less","bool",2,3,3,0,2,108,110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,108,108,"ggml_buffer_address_less","ggml/src/ggml-alloc.c"
"aligned_offset","size_t",3,5,5,1,4,55,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,55,55,"aligned_offset","ggml/src/ggml-alloc.c"
"ggml_op_can_inplace","bool",1,28,27,0,26,26,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,26,26,"ggml_op_can_inplace","ggml/src/ggml-alloc.c"
"ggml_is_view","bool",1,3,3,0,2,21,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,21,21,"ggml_is_view","ggml/src/ggml-alloc.c"
"ggml_backend_load_best","ggml_backend_reg_t",3,72,64,3,68,515,586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,515,515,"ggml_backend_load_best","ggml/src/ggml-backend-reg.cpp"
"backend_filename_extension","path",0,7,7,0,2,507,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,507,507,"backend_filename_extension","ggml/src/ggml-backend-reg.cpp"
"backend_filename_prefix","path",0,7,7,0,2,499,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,499,499,"backend_filename_prefix","ggml/src/ggml-backend-reg.cpp"
"get_executable_path","path",0,62,56,5,20,436,497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,436,436,"get_executable_path","ggml/src/ggml-backend-reg.cpp"
"striequals","bool",2,8,8,0,7,342,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,342,342,"striequals","ggml/src/ggml-backend-reg.cpp"
"striequals","bool",2,9,9,0,9,79,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,79,79,"striequals","tools/quantize/quantize.cpp"
"get_reg","ggml_backend_registry &",0,4,4,0,3,327,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,327,327,"get_reg","ggml/src/ggml-backend-reg.cpp"
"dl_error","const char *",0,4,4,0,3,166,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,166,166,"dl_error","ggml/src/ggml-backend-reg.cpp"
"dl_get_sym","void *",2,3,3,0,2,162,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,162,162,"dl_get_sym","ggml/src/ggml-backend-reg.cpp"
"dl_load_library","void *",1,5,4,0,3,156,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,156,156,"dl_load_library","ggml/src/ggml-backend-reg.cpp"
"path_str","string",1,15,13,2,8,87,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,87,87,"path_str","ggml/src/ggml-backend-reg.cpp"
"ggml_backend_registry","void",0,38,38,0,3,184,221,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,184,184,"ggml_backend_registry","ggml/src/ggml-backend-reg.cpp"
"unload_backend","void",2,24,18,2,14,301,324,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,301,301,"unload_backend","ggml/src/ggml-backend-reg.cpp"
"load_backend","ggml_backend_reg_t",2,45,39,0,36,255,299,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,255,255,"load_backend","ggml/src/ggml-backend-reg.cpp"
"register_device","void",1,6,6,0,3,248,253,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,248,248,"register_device","ggml/src/ggml-backend-reg.cpp"
"register_backend","void",2,14,13,0,10,233,246,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,233,233,"register_backend","ggml/src/ggml-backend-reg.cpp"
"~ggml_backend_registry","void",0,9,7,3,10,223,231,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,223,223,"~ggml_backend_registry","ggml/src/ggml-backend-reg.cpp"
"ggml_backend_cpu_buffer_from_ptr_type","ggml_backend_buffer_type_t",0,16,15,9,3,2197,2212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2197,2197,"ggml_backend_cpu_buffer_from_ptr_type","ggml/src/ggml-backend.cpp"
"ggml_backend_cpu_buffer_from_ptr_type","ggml_backend_buffer_type_t",0,16,15,9,3,2197,2212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2197,2197,"ggml_backend_cpu_buffer_from_ptr_type","ggml/src/ggml-backend.cpp"
"ggml_backend_cpu_buffer_from_ptr_type_get_name","const char *",1,5,4,0,3,2191,2195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2191,2191,"ggml_backend_cpu_buffer_from_ptr_type_get_name","ggml/src/ggml-backend.cpp"
"ggml_backend_cpu_buffer_type_is_host","bool",1,5,4,0,3,2168,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2168,2168,"ggml_backend_cpu_buffer_type_is_host","ggml/src/ggml-backend.cpp"
"ggml_backend_cpu_buffer_type_get_alignment","size_t",1,5,4,0,3,2162,2166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2162,2162,"ggml_backend_cpu_buffer_type_get_alignment","ggml/src/ggml-backend.cpp"
"ggml_backend_cpu_buffer_type_alloc_buffer","ggml_backend_buffer_t",2,10,8,0,7,2151,2160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2151,2151,"ggml_backend_cpu_buffer_type_alloc_buffer","ggml/src/ggml-backend.cpp"
"ggml_backend_cpu_buffer_type_alloc_buffer","ggml_backend_buffer_t",2,10,8,0,7,2151,2160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2151,2151,"ggml_backend_cpu_buffer_type_alloc_buffer","ggml/src/ggml-backend.cpp"
"ggml_backend_cpu_buffer_type_get_name","const char *",1,5,4,0,3,2145,2149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2145,2145,"ggml_backend_cpu_buffer_type_get_name","ggml/src/ggml-backend.cpp"
"ggml_backend_cpu_buffer_clear","void",2,4,4,0,5,2112,2115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2112,2112,"ggml_backend_cpu_buffer_clear","ggml/src/ggml-backend.cpp"
"ggml_backend_cpu_buffer_cpy_tensor","bool",3,10,9,0,9,2101,2110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2101,2101,"ggml_backend_cpu_buffer_cpy_tensor","ggml/src/ggml-backend.cpp"
"ggml_backend_cpu_buffer_get_tensor","void",5,6,5,0,6,2094,2099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2094,2094,"ggml_backend_cpu_buffer_get_tensor","ggml/src/ggml-backend.cpp"
"ggml_backend_cpu_buffer_set_tensor","void",5,6,5,0,6,2087,2092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2087,2087,"ggml_backend_cpu_buffer_set_tensor","ggml/src/ggml-backend.cpp"
"ggml_backend_cpu_buffer_memset_tensor","void",5,6,5,0,6,2080,2085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2080,2080,"ggml_backend_cpu_buffer_memset_tensor","ggml/src/ggml-backend.cpp"
"ggml_backend_cpu_buffer_free_buffer","void",1,4,4,0,5,2075,2078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2075,2075,"ggml_backend_cpu_buffer_free_buffer","ggml/src/ggml-backend.cpp"
"ggml_backend_cpu_buffer_get_base","void *",1,11,8,1,8,2063,2073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2063,2063,"ggml_backend_cpu_buffer_get_base","ggml/src/ggml-backend.cpp"
"graph_copy_init_tensor","void",4,26,23,1,26,1891,1916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1891,1891,"graph_copy_init_tensor","ggml/src/ggml-backend.cpp"
"graph_copy_dup_tensor","ggml_tensor *",5,32,26,1,29,1859,1889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1858,1858,"graph_copy_dup_tensor","ggml/src/ggml-backend.cpp"
"ggml_backend_sched_compute_splits","ggml_status",1,185,136,19,134,1416,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1416,1416,"ggml_backend_sched_compute_splits","ggml/src/ggml-backend.cpp"
"ggml_backend_sched_alloc_splits","bool",1,38,33,3,32,1377,1414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1377,1377,"ggml_backend_sched_alloc_splits","ggml/src/ggml-backend.cpp"
"ggml_backend_sched_set_if_supported","void",4,6,6,0,6,904,909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,904,904,"ggml_backend_sched_set_if_supported","ggml/src/ggml-backend.cpp"
"ggml_backend_sched_buffer_supported","bool",3,20,16,2,15,883,902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,883,883,"ggml_backend_sched_buffer_supported","ggml/src/ggml-backend.cpp"
"ggml_backend_sched_print_assignments","void",2,39,39,0,41,843,881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,843,843,"ggml_backend_sched_print_assignments","ggml/src/ggml-backend.cpp"
"fmt_size","char *",1,9,9,0,8,833,841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,833,833,"fmt_size","ggml/src/ggml-backend.cpp"
"ggml_backend_sched_backend_id_from_cur","int",2,56,43,9,46,776,831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,776,776,"ggml_backend_sched_backend_id_from_cur","ggml/src/ggml-backend.cpp"
"ggml_backend_sched_backend_from_buffer","int",3,21,17,1,12,743,763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,743,743,"ggml_backend_sched_backend_from_buffer","ggml/src/ggml-backend.cpp"
"ggml_backend_sched_backend_id","int",2,8,8,0,8,734,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,734,734,"ggml_backend_sched_backend_id","ggml/src/ggml-backend.cpp"
"ggml_is_view_op","bool",1,3,3,0,2,367,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,367,367,"ggml_is_view_op","tests/test-backend-ops.cpp"
"ggml_is_view_op","bool",1,3,3,0,2,650,652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,650,650,"ggml_is_view_op","ggml/src/ggml-backend.cpp"
"ggml_dup_tensor_layout","ggml_tensor *",2,7,7,0,7,642,648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,642,642,"ggml_dup_tensor_layout","ggml/src/ggml-backend.cpp"
"total_size","size_t",0,8,7,0,7,667,674,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,667,667,"total_size","src/llama-memory-recurrent.cpp"
"total_size","size_t",0,9,7,0,7,1333,1341,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1333,1333,"total_size","src/llama-kv-cache.cpp"
"ggml_backend_multi_buffer_clear","void",2,7,7,0,9,591,597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,591,591,"ggml_backend_multi_buffer_clear","ggml/src/ggml-backend.cpp"
"ggml_backend_multi_buffer_free_buffer","void",1,10,9,0,11,580,589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,580,580,"ggml_backend_multi_buffer_free_buffer","ggml/src/ggml-backend.cpp"
"ggml_backend_graph_optimize","void",2,6,6,0,7,466,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,466,466,"ggml_backend_graph_optimize","ggml/src/ggml-backend.cpp"
"load","void",2,3,3,0,3,3243,3245,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3243,3243,"load","src/llama-vocab.cpp"
"load","void",2,847,721,77,632,1670,2516,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1670,1670,"load","src/llama-vocab.cpp"
"load","bool",4,51,34,2,48,1526,1576,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1526,1526,"load","tools/server/server.cpp"
"load","__attribute((vector_size(16))) float",1,3,3,0,2,267,269,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,267,267,"load","ggml/src/ggml-cpu/llamafile/sgemm.cpp"
"load","__attribute((vector_size(32))) float",1,3,3,0,2,273,275,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,273,273,"load","ggml/src/ggml-cpu/llamafile/sgemm.cpp"
"load","__attribute((vector_size(32))) float",1,3,3,0,2,286,288,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,286,286,"load","ggml/src/ggml-cpu/llamafile/sgemm.cpp"
"load","__attribute((vector_size(32))) float",1,4,4,0,2,279,282,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,279,279,"load","ggml/src/ggml-cpu/llamafile/sgemm.cpp"
"load","__m256i",1,3,3,0,2,965,967,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,965,965,"load","ggml/src/ggml-cpu/llamafile/sgemm.cpp"
"load","__m256i",1,3,3,0,2,977,979,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,977,977,"load","ggml/src/ggml-cpu/llamafile/sgemm.cpp"
"load","__m256i",1,3,3,0,2,991,993,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,991,991,"load","ggml/src/ggml-cpu/llamafile/sgemm.cpp"
"load","__m256i",1,3,3,0,2,1021,1023,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1021,1021,"load","ggml/src/ggml-cpu/llamafile/sgemm.cpp"
"ggml_vec_dot_iq4_xs_q8_K_generic","void",8,45,42,0,46,1137,1181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1137,1137,"ggml_vec_dot_iq4_xs_q8_K_generic","ggml/src/ggml-cpu/quants.c"
"ggml_vec_dot_iq4_nl_q8_0_generic","void",8,28,24,0,25,1108,1135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1108,1108,"ggml_vec_dot_iq4_nl_q8_0_generic","ggml/src/ggml-cpu/quants.c"
"ggml_vec_dot_iq1_m_q8_K_generic","void",8,60,48,0,52,1047,1106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1047,1047,"ggml_vec_dot_iq1_m_q8_K_generic","ggml/src/ggml-cpu/quants.c"
"ggml_vec_dot_iq1_s_q8_K_generic","void",8,42,35,0,39,1004,1045,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1004,1004,"ggml_vec_dot_iq1_s_q8_K_generic","ggml/src/ggml-cpu/quants.c"
"ggml_vec_dot_iq3_s_q8_K_generic","void",8,55,52,0,58,948,1002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,948,948,"ggml_vec_dot_iq3_s_q8_K_generic","ggml/src/ggml-cpu/quants.c"
"ggml_vec_dot_iq3_xxs_q8_K_generic","void",8,43,39,0,44,904,946,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,904,904,"ggml_vec_dot_iq3_xxs_q8_K_generic","ggml/src/ggml-cpu/quants.c"
"ggml_vec_dot_iq2_s_q8_K_generic","void",8,51,44,0,50,852,902,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,852,852,"ggml_vec_dot_iq2_s_q8_K_generic","ggml/src/ggml-cpu/quants.c"
"ggml_vec_dot_iq2_xs_q8_K_generic","void",8,49,46,0,52,802,850,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,802,802,"ggml_vec_dot_iq2_xs_q8_K_generic","ggml/src/ggml-cpu/quants.c"
"ggml_vec_dot_iq2_xxs_q8_K_generic","void",8,41,37,0,41,760,800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,760,760,"ggml_vec_dot_iq2_xxs_q8_K_generic","ggml/src/ggml-cpu/quants.c"
"ggml_vec_dot_q6_K_q8_K_generic","void",8,54,50,0,68,705,758,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,705,705,"ggml_vec_dot_q6_K_q8_K_generic","ggml/src/ggml-cpu/quants.c"
"ggml_vec_dot_q5_K_q8_K_generic","void",8,79,71,0,110,625,703,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,625,625,"ggml_vec_dot_q5_K_q8_K_generic","ggml/src/ggml-cpu/quants.c"
"ggml_vec_dot_q4_K_q8_K_generic","void",8,74,66,0,100,550,623,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,550,550,"ggml_vec_dot_q4_K_q8_K_generic","ggml/src/ggml-cpu/quants.c"
"ggml_vec_dot_q3_K_q8_K_generic","void",8,78,63,7,100,471,548,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,471,471,"ggml_vec_dot_q3_K_q8_K_generic","ggml/src/ggml-cpu/quants.c"
"ggml_vec_dot_q2_K_q8_K_generic","void",8,51,43,0,51,419,469,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,419,419,"ggml_vec_dot_q2_K_q8_K_generic","ggml/src/ggml-cpu/quants.c"
